relative_path,name,extension,size,first16_hex,ascii_ratio,entropy,u16_small_count_first512,u16_small_mode_first512,u16_first32
Creature\sb038198.lss,sb038198.lss,.lss,119128,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3038,6.3681,64,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb038199.lss,sb038199.lss,.lss,98648,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2956,6.2949,64,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb038222.lss,sb038222.lss,.lss,98648,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2961,6.302,64,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb038278.lss,sb038278.lss,.lss,288860,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3238,6.6363,64,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb038294.lss,sb038294.lss,.lss,187116,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3142,6.5128,64,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb038295.lss,sb038295.lss,.lss,302372,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3275,6.6312,64,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb038331.lss,sb038331.lss,.lss,98648,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2956,6.2949,64,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb038367.lss,sb038367.lss,.lss,58308,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2728,5.9283,64,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb038370.lss,sb038370.lss,.lss,126656,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3055,6.4119,64,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb038371.lss,sb038371.lss,.lss,103864,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3021,6.3078,64,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb038372.lss,sb038372.lss,.lss,98648,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2956,6.2949,64,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb038373.lss,sb038373.lss,.lss,108836,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2994,6.3389,64,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44163 16828 5 0 28757 25968
Creature\sb039182.lss,sb039182.lss,.lss,96000,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.281,6.097,77,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44318 16828 5 0 28757 25968
Creature\sb039184.lss,sb039184.lss,.lss,106188,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2848,6.1451,77,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44318 16828 5 0 28757 25968
Creature\sb039186.lss,sb039186.lss,.lss,96000,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.281,6.097,77,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44318 16828 5 0 28757 25968
Creature\sb039192.lss,sb039192.lss,.lss,96000,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.281,6.097,77,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44318 16828 5 0 28757 25968
Creature\sb039195.lss,sb039195.lss,.lss,96000,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.281,6.097,77,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44318 16828 5 0 28757 25968
Creature\sb039198.lss,sb039198.lss,.lss,148348,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2952,6.2824,77,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44318 16828 5 0 28757 25968
Creature\sb039199.lss,sb039199.lss,.lss,126772,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2906,6.2179,77,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44318 16828 5 0 28757 25968
Creature\sb039278.lss,sb039278.lss,.lss,219476,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3025,6.3516,77,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44318 16828 5 0 28757 25968
Creature\sb039297.lss,sb039297.lss,.lss,255796,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3039,6.3876,77,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44318 16828 5 0 28757 25968
Creature\sb039303.lss,sb039303.lss,.lss,186912,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2938,6.3485,77,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44318 16828 5 0 28757 25968
Creature\sb039331.lss,sb039331.lss,.lss,132580,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2917,6.2445,77,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44318 16828 5 0 28757 25968
Creature\sb039367.lss,sb039367.lss,.lss,179052,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2985,6.3398,77,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44318 16828 5 0 28757 25968
Creature\sb039370.lss,sb039370.lss,.lss,106200,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2847,6.1446,77,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44318 16828 5 0 28757 25968
Creature\sb039371.lss,sb039371.lss,.lss,80728,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2783,6.0044,77,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44318 16828 5 0 28757 25968
Creature\sb039372.lss,sb039372.lss,.lss,96000,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.281,6.097,77,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 44318 16828 5 0 28757 25968
Creature\sb040.lss,sb040.lss,.lss,102048,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3088,6.4078,66,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 61911 16790 5 0 28757 25968
Creature\sb040163.lss,sb040163.lss,.lss,112660,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3113,6.4468,66,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 61911 16790 5 0 28757 25968
Creature\sb040164.lss,sb040164.lss,.lss,112660,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3113,6.4468,66,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 61911 16790 5 0 28757 25968
Creature\sb040165.lss,sb040165.lss,.lss,123180,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3134,6.4805,66,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 61911 16790 5 0 28757 25968
Creature\sb040167.lss,sb040167.lss,.lss,112660,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3113,6.4468,66,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 61911 16790 5 0 28757 25968
Creature\sb041.lss,sb041.lss,.lss,138984,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3174,6.4995,74,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 21702 16824 5 0 28757 25968
Creature\sb041163.lss,sb041163.lss,.lss,115252,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.311,6.4328,74,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 21702 16824 5 0 28757 25968
Creature\sb041164.lss,sb041164.lss,.lss,115252,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.311,6.4328,74,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 21702 16824 5 0 28757 25968
Creature\sb041165.lss,sb041165.lss,.lss,125772,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.313,6.4666,74,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 21702 16824 5 0 28757 25968
Creature\sb041167.lss,sb041167.lss,.lss,115252,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.311,6.4328,74,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 21702 16824 5 0 28757 25968
Creature\se001.lss,se001.lss,.lss,579632,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3322,6.7172,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\se001001.lss,se001001.lss,.lss,133324,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3154,6.5225,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\se001042.lss,se001042.lss,.lss,102908,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3076,6.4178,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\se001043.lss,se001043.lss,.lss,276552,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3311,6.6666,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\se001052.lss,se001052.lss,.lss,118160,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3088,6.4433,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\se001061.lss,se001061.lss,.lss,133472,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3146,6.4945,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\se001064.lss,se001064.lss,.lss,78292,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2973,6.2779,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\se001072.lss,se001072.lss,.lss,92720,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3038,6.3604,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\se001141.lss,se001141.lss,.lss,313996,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.331,6.6793,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\se001321.lss,se001321.lss,.lss,92836,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3059,6.3808,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\se001323.lss,se001323.lss,.lss,68380,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2902,6.1866,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\se002.lss,se002.lss,.lss,579632,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.332,6.7173,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\se002042.lss,se002042.lss,.lss,102908,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3067,6.4181,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\se002043.lss,se002043.lss,.lss,276552,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3307,6.6668,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\se002052.lss,se002052.lss,.lss,92720,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3027,6.3696,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\se002061.lss,se002061.lss,.lss,92720,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3027,6.3607,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\se002064.lss,se002064.lss,.lss,78292,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2961,6.2863,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\se002072.lss,se002072.lss,.lss,92720,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3027,6.3607,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\se002141.lss,se002141.lss,.lss,313996,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3307,6.6795,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\se002321.lss,se002321.lss,.lss,122516,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3123,6.4514,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\se002323.lss,se002323.lss,.lss,68380,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2888,6.1862,72,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 65440 16824 5 0 28757 25968
Creature\se003.lss,se003.lss,.lss,216740,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3467,6.8499,76,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 5827 16823 5 0 28757 25968
Creature\se003001.lss,se003001.lss,.lss,141424,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3419,6.8649,76,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 5827 16823 5 0 28757 25968
Creature\se003141.lss,se003141.lss,.lss,121292,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3394,6.7643,76,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 5827 16823 5 0 28757 25968
Creature\se003144.lss,se003144.lss,.lss,73636,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3206,6.5667,76,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 5827 16823 5 0 28757 25968
Creature\se003181.lss,se003181.lss,.lss,62588,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3149,6.4742,76,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 5827 16823 5 0 28757 25968
Creature\se003182.lss,se003182.lss,.lss,113504,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3362,6.7563,76,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 5827 16823 5 0 28757 25968
Creature\se003186.lss,se003186.lss,.lss,88064,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3286,6.6672,76,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 5827 16823 5 0 28757 25968
Creature\se004.lss,se004.lss,.lss,216740,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3466,6.849,76,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 5827 16823 5 0 28757 25968
Creature\se004181.lss,se004181.lss,.lss,62588,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3145,6.4712,76,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 5827 16823 5 0 28757 25968
Creature\se004186.lss,se004186.lss,.lss,88064,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3283,6.665,76,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 5827 16823 5 0 28757 25968
Creature\se005.lss,se005.lss,.lss,97796,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3055,6.4128,68,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 64819 16838 5 0 28757 25968
Creature\se006.lss,se006.lss,.lss,106764,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3131,6.4733,76,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 2833 16822 5 0 28757 25968
Creature\se006207.lss,se006207.lss,.lss,106764,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3131,6.4733,76,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 2833 16822 5 0 28757 25968
Creature\se006222.lss,se006222.lss,.lss,126288,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3136,6.4956,76,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 2833 16822 5 0 28757 25968
Creature\se006225.lss,se006225.lss,.lss,62688,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2899,6.2156,76,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 2833 16822 5 0 28757 25968
Creature\se006280.lss,se006280.lss,.lss,139208,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3179,6.53,76,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 2833 16822 5 0 28757 25968
Creature\se007.lss,se007.lss,.lss,169996,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3128,6.506,76,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 2833 16822 5 0 28757 25968
Creature\se007283.lss,se007283.lss,.lss,102220,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3088,6.4196,76,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 2833 16822 5 0 28757 25968
Creature\se008.lss,se008.lss,.lss,129360,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3047,6.3844,82,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 49134 16822 5 0 28757 25968
Creature\se008052.lss,se008052.lss,.lss,61012,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2726,5.9105,82,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 49134 16822 5 0 28757 25968
Creature\se008053.lss,se008053.lss,.lss,75876,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2853,6.1013,82,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 49134 16822 5 0 28757 25968
Creature\se008186.lss,se008186.lss,.lss,101352,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.2946,6.2752,82,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 49134 16822 5 0 28757 25968
Creature\se008195.lss,se008195.lss,.lss,135176,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3047,6.3974,82,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 49134 16822 5 0 28757 25968
Creature\se008282.lss,se008282.lss,.lss,141352,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3059,6.4115,82,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 49134 16822 5 0 28757 25968
Creature\se010.lss,se010.lss,.lss,26464,a9 1a 00 00 34 00 00 00 00 00 00 00 01 00 00 00,0.2303,5.0566,29,0,6825 0 52 0 0 0 1 0 28530 29807 52480 52685 52685 52685 52685 52685 52685 52685 52685 52685 65535 65535 12122 48518 6807 16514 16941 16803 10 0 26956 27502
Creature\se010223.lss,se010223.lss,.lss,62476,a9 1a 00 00 34 00 00 00 00 00 00 00 01 00 00 00,0.2434,5.6827,29,0,6825 0 52 0 0 0 1 0 28530 29807 52480 52685 52685 52685 52685 52685 52685 52685 52685 52685 65535 65535 12122 48518 6807 16514 16941 16803 10 0 26956 27502
Creature\se0111.lss,se0111.lss,.lss,2624,a9 1a 00 00 1c 00 00 00 00 00 00 00 01 00 00 00,0.3026,4.5397,66,0,6825 0 28 0 0 0 1 0 28530 29807 52480 52685 52685 52685 52685 52685 52685 52685 52685 52685 65535 65535 22624 16788 19716 16831 39986 16583 2 0 26956 27502
Creature\se011292.lss,se011292.lss,.lss,94336,a9 1a 00 00 1c 00 00 00 00 00 00 00 01 00 00 00,0.2665,5.9749,66,0,6825 0 28 0 0 0 1 0 28530 29807 52480 52685 52685 52685 52685 52685 52685 52685 52685 52685 65535 65535 22624 16788 19716 16831 39986 16583 2 0 26956 27502
Creature\se012.lss,se012.lss,.lss,104180,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3054,6.3685,66,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 4997 16824 5 0 28757 25968
Creature\se012241.lss,se012241.lss,.lss,93992,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3256,6.6156,66,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 4997 16824 5 0 28757 25968
Creature\se012243.lss,se012243.lss,.lss,136588,a9 1a 00 00 19 00 00 00 00 00 00 00 01 00 00 00,0.3146,6.5086,66,0,6825 0 25 0 0 0 1 0 28492 25975 21618 29295 28531 12592 52480 52685 52685 52685 52685 52685 65535 65535 0 0 0 0 4997 16824 5 0 28757 25968
